order id,customer id,product id,order status,payment id,purchase date,shipping id,'loyalty':'rating','quantity':'cost'
8475,8619,SMARTPHONE_SKU1001,Completed,2,1/18/2024,1,'No': '5','3': '3.770756345'
8476,8619,SMARTWATCH_SKU1003,Completed,5,2/29/2024,4,'Yes': '3','1': '69.02969117'
8477,8620,TABLET_SKU1002,Cancelled,5,11/26/2023,3,'No': '3','6': '62.72919932'
8478,8620,SMARTWATCH_SKU1003,Cancelled,4,5/31/2024,1,'No': '3','10': '69.89256231'
8479,8622,LAPTOP_SKU1005,Cancelled,2,5/23/2024,1,'No': '3','6': '123.2006214'
8480,8624,SMARTWATCH_SKU1003,Cancelled,5,5/17/2024,3,'No': '3','2': '77.65840257'
8481,8626,LAPTOP_SKU1005,Completed,2,9/27/2023,4,'Yes': '3','5': '121.6796261'
8482,8627,SMARTPHONE_SKU1004,Completed,2,11/27/2023,3,'No': '2','1': '140.9156075'
8483,8627,LAPTOP_SKU1005,Completed,5,6/6/2024,4,'No': '3','1': '121.6796261'
8484,8628,LAPTOP_SKU1005,Completed,4,10/27/2023,4,'No': '3','5': '121.6796261'
8485,8630,LAPTOP_SKU1005,Cancelled,3,5/14/2024,1,'Yes': '3','9': '123.2006214'
8486,8630,SMARTPHONE_SKU1001,Cancelled,3,8/9/2024,3,'Yes': '5','10': '4.189729272'
8487,8632,SMARTWATCH_SKU1003,Completed,5,12/7/2023,1,'No': '3','1': '69.89256231'
8488,8633,SMARTWATCH_SKU1003,Completed,4,10/30/2023,3,'Yes': '3','8': '77.65840257'
8489,8634,LAPTOP_SKU1005,Completed,5,12/20/2023,1,'No': '3','2': '123.2006214'
8490,8635,SMARTWATCH_SKU1003,Cancelled,4,3/12/2024,4,'No': '3','4': '69.02969117'
8491,8637,SMARTWATCH_SKU1003,Cancelled,5,1/16/2024,1,'No': '3','8': '69.89256231'
8492,8637,SMARTWATCH_SKU1003,Completed,4,2/7/2024,4,'Yes': '3','9': '69.02969117'
8493,8640,LAPTOP_SKU1005,Completed,3,1/12/2024,3,'No': '3','2': '136.8895794'
8494,8644,SMARTPHONE_SKU1004,Completed,3,7/12/2024,4,'No': '2','4': '125.2583178'
8495,8645,SMARTPHONE_SKU1004,Cancelled,3,11/25/2023,3,'Yes': '2','10': '140.9156075'
8496,8646,SMARTPHONE_SKU1004,Completed,4,1/6/2024,4,'Yes': '2','10': '125.2583178'
8497,8646,TABLET_SKU1002,Cancelled,5,4/21/2024,1,'No': '3','10': '56.45627939'
8498,8647,SMARTPHONE_SKU1001,Completed,2,4/28/2024,3,'No': '5','10': '4.189729272'
8499,8649,TABLET_SKU1002,Cancelled,5,10/14/2023,3,'No': '3','5': '62.72919932'
8500,8649,SMARTPHONE_SKU1004,Completed,2,12/9/2023,3,'Yes': '2','9': '140.9156075'
8501,8649,SMARTPHONE_SKU1004,Cancelled,2,8/10/2024,1,'No': '2','6': '126.8240468'
8502,8649,SMARTPHONE_SKU1004,Cancelled,4,8/23/2024,1,'Yes': '2','7': '126.8240468'
8503,8651,TABLET_SKU1002,Cancelled,3,7/9/2024,1,'No': '3','10': '56.45627939'
8504,8652,SMARTWATCH_SKU1003,Completed,3,9/16/2024,1,'No': '3','6': '69.89256231'
8505,8653,SMARTPHONE_SKU1004,Completed,4,6/30/2024,3,'No': '2','4': '140.9156075'
8506,8654,TABLET_SKU1002,Completed,2,5/8/2024,1,'No': '3','2': '56.45627939'
8507,8656,SMARTWATCH_SKU1003,Cancelled,5,5/26/2024,4,'No': '3','10': '69.02969117'
8508,8657,SMARTPHONE_SKU1001,Completed,4,8/6/2024,4,'Yes': '5','4': '3.724203797'
8509,8658,LAPTOP_SKU1005,Completed,4,1/19/2024,4,'No': '3','2': '121.6796261'
8510,8658,SMARTWATCH_SKU1003,Cancelled,3,5/29/2024,3,'Yes': '3','3': '77.65840257'
8511,8658,LAPTOP_SKU1005,Cancelled,3,8/13/2024,1,'No': '3','3': '123.2006214'
8512,8659,SMARTWATCH_SKU1003,Completed,4,5/25/2024,1,'No': '3','2': '69.89256231'
8513,8660,SMARTWATCH_SKU1003,Completed,3,8/12/2024,3,'No': '3','6': '77.65840257'
8514,8661,SMARTWATCH_SKU1003,Cancelled,5,3/13/2024,4,'No': '3','1': '69.02969117'
8515,8662,LAPTOP_SKU1005,Cancelled,3,6/24/2024,3,'No': '3','6': '136.8895794'
8516,8663,SMARTPHONE_SKU1001,Completed,2,1/19/2024,1,'No': '5','1': '3.770756345'
8517,8663,SMARTPHONE_SKU1001,Cancelled,4,5/3/2024,1,'No': '5','9': '3.770756345'
8518,8664,LAPTOP_SKU1005,Completed,2,5/1/2024,3,'No': '3','6': '136.8895794'
8519,8664,TABLET_SKU1002,Completed,4,8/17/2024,1,'No': '3','3': '56.45627939'
8520,8665,SMARTWATCH_SKU1003,Completed,5,7/24/2024,3,'No': '3','5': '77.65840257'
8521,8667,SMARTPHONE_SKU1004,Completed,2,12/21/2023,3,'No': '2','2': '140.9156075'
8522,8668,SMARTPHONE_SKU1004,Completed,5,11/22/2023,4,'No': '2','3': '125.2583178'
8523,8669,SMARTPHONE_SKU1004,Completed,2,10/13/2023,4,'Yes': '2','10': '125.2583178'
8524,8669,LAPTOP_SKU1005,Completed,3,3/19/2024,4,'No': '3','1': '121.6796261'
8525,8669,TABLET_SKU1002,Completed,5,6/27/2024,3,'Yes': '3','2': '62.72919932'
8526,8670,SMARTPHONE_SKU1001,Completed,2,7/30/2024,3,'No': '5','8': '4.189729272'
8527,8671,TABLET_SKU1002,Completed,5,11/2/2023,4,'No': '3','2': '55.75928829'
8528,8675,LAPTOP_SKU1005,Completed,2,5/20/2024,1,'No': '3','1': '123.2006214'
8529,8678,LAPTOP_SKU1005,Completed,4,4/30/2024,4,'No': '3','7': '121.6796261'
8530,8683,LAPTOP_SKU1005,Completed,2,2/3/2024,4,'No': '3','7': '121.6796261'
8531,8684,SMARTPHONE_SKU1001,Cancelled,3,4/5/2024,1,'No': '5','1': '3.770756345'
8532,8684,TABLET_SKU1002,Completed,5,5/23/2024,1,'No': '3','6': '56.45627939'
8533,8684,TABLET_SKU1002,Cancelled,2,7/2/2024,1,'No': '3','2': '56.45627939'
8534,8685,SMARTPHONE_SKU1004,Completed,3,4/10/2024,1,'No': '2','10': '126.8240468'
8535,8688,SMARTWATCH_SKU1003,Cancelled,3,11/27/2023,3,'No': '3','10': '77.65840257'
8536,8688,SMARTWATCH_SKU1003,Completed,4,8/21/2024,3,'No': '3','4': '77.65840257'
8537,8690,SMARTWATCH_SKU1003,Completed,4,5/28/2024,3,'No': '3','2': '77.65840257'
8538,8691,SMARTWATCH_SKU1003,Cancelled,2,3/9/2024,4,'No': '3','8': '69.02969117'
8539,8692,SMARTWATCH_SKU1003,Cancelled,2,12/29/2023,4,'No': '3','2': '69.02969117'
8540,8694,LAPTOP_SKU1005,Completed,2,7/31/2024,4,'No': '3','6': '121.6796261'
8541,8695,SMARTPHONE_SKU1001,Cancelled,4,3/13/2024,4,'No': '5','7': '3.724203797'
8542,8695,SMARTWATCH_SKU1003,Completed,3,7/24/2024,3,'No': '3','4': '77.65840257'
8543,8698,LAPTOP_SKU1005,Completed,4,2/26/2024,3,'No': '3','3': '136.8895794'
8544,8699,LAPTOP_SKU1005,Completed,4,1/6/2024,1,'Yes': '3','5': '123.2006214'
8545,8700,LAPTOP_SKU1005,Cancelled,2,8/2/2024,4,'No': '3','6': '121.6796261'
8546,8701,SMARTPHONE_SKU1001,Completed,4,4/10/2024,1,'No': '5','2': '3.770756345'
8547,8702,SMARTPHONE_SKU1004,Cancelled,3,9/27/2023,3,'No': '2','10': '140.9156075'
8548,8703,LAPTOP_SKU1005,Cancelled,5,3/2/2024,3,'No': '3','2': '136.8895794'
8549,8705,SMARTPHONE_SKU1001,Cancelled,2,5/16/2024,4,'No': '5','8': '3.724203797'
8550,8705,SMARTWATCH_SKU1003,Completed,5,9/4/2024,1,'Yes': '3','1': '69.89256231'
8551,8706,TABLET_SKU1002,Completed,2,10/23/2023,1,'No': '3','2': '56.45627939'
8552,8706,SMARTPHONE_SKU1001,Completed,2,11/28/2023,4,'No': '5','6': '3.724203797'
8553,8707,SMARTPHONE_SKU1004,Completed,3,6/3/2024,1,'No': '2','7': '126.8240468'
8554,8708,LAPTOP_SKU1005,Completed,5,6/30/2024,1,'No': '3','3': '123.2006214'
8555,8708,SMARTPHONE_SKU1004,Completed,4,7/25/2024,3,'No': '2','9': '140.9156075'
8556,8709,TABLET_SKU1002,Completed,2,11/17/2023,1,'Yes': '3','2': '56.45627939'
8557,8709,SMARTWATCH_SKU1003,Cancelled,4,1/6/2024,1,'No': '3','9': '69.89256231'
8558,8710,SMARTWATCH_SKU1003,Completed,2,10/20/2023,1,'Yes': '3','10': '69.89256231'
8559,8715,SMARTPHONE_SKU1004,Cancelled,5,10/4/2023,1,'No': '2','6': '126.8240468'
8560,8715,LAPTOP_SKU1005,Completed,3,1/15/2024,4,'Yes': '3','8': '121.6796261'
8561,8715,LAPTOP_SKU1005,Completed,5,4/10/2024,1,'Yes': '3','8': '123.2006214'
8562,8716,TABLET_SKU1002,Completed,2,4/4/2024,4,'No': '3','8': '55.75928829'
8563,8717,TABLET_SKU1002,Cancelled,5,11/18/2023,4,'No': '3','2': '55.75928829'
8564,8718,LAPTOP_SKU1005,Completed,4,11/27/2023,1,'No': '3','3': '123.2006214'
8565,8719,TABLET_SKU1002,Completed,3,10/29/2023,4,'No': '3','2': '55.75928829'
8566,8719,TABLET_SKU1002,Completed,4,3/18/2024,1,'No': '3','5': '56.45627939'
8567,8719,SMARTWATCH_SKU1003,Completed,4,9/10/2024,3,'No': '3','2': '77.65840257'
8568,8721,SMARTPHONE_SKU1001,Completed,4,2/4/2024,1,'No': '5','5': '3.770756345'
8569,8721,TABLET_SKU1002,Completed,4,2/10/2024,4,'No': '3','7': '55.75928829'
8570,8722,SMARTWATCH_SKU1003,Completed,2,5/4/2024,4,'Yes': '3','1': '69.02969117'
8571,8722,SMARTPHONE_SKU1004,Cancelled,3,8/9/2024,1,'No': '2','3': '126.8240468'
8572,8723,LAPTOP_SKU1005,Completed,3,5/13/2024,4,'No': '3','1': '121.6796261'
8573,8723,SMARTPHONE_SKU1001,Cancelled,4,5/16/2024,1,'No': '5','9': '3.770756345'
8574,8723,LAPTOP_SKU1005,Cancelled,4,5/19/2024,3,'No': '3','8': '136.8895794'
8575,8724,SMARTWATCH_SKU1003,Completed,4,2/29/2024,1,'No': '3','4': '69.89256231'
8576,8724,SMARTPHONE_SKU1004,Cancelled,3,4/20/2024,3,'No': '2','3': '140.9156075'
8577,8724,SMARTPHONE_SKU1004,Completed,2,7/29/2024,3,'No': '2','8': '140.9156075'
8578,8725,TABLET_SKU1002,Cancelled,3,1/24/2024,3,'No': '3','8': '62.72919932'
8579,8725,LAPTOP_SKU1005,Cancelled,2,9/7/2024,3,'No': '3','5': '136.8895794'
8580,8726,TABLET_SKU1002,Completed,5,2/10/2024,1,'No': '3','10': '56.45627939'
8581,8727,SMARTWATCH_SKU1003,Completed,5,1/17/2024,4,'No': '3','1': '69.02969117'
8582,8728,SMARTWATCH_SKU1003,Cancelled,2,12/21/2023,3,'No': '3','3': '77.65840257'
8583,8728,LAPTOP_SKU1005,Cancelled,3,5/25/2024,1,'No': '3','3': '123.2006214'
8584,8729,TABLET_SKU1002,Completed,4,9/24/2023,1,'No': '3','7': '56.45627939'
8585,8729,TABLET_SKU1002,Cancelled,5,11/7/2023,3,'No': '3','3': '62.72919932'
8586,8729,TABLET_SKU1002,Cancelled,4,2/10/2024,3,'No': '3','4': '62.72919932'
8587,8731,LAPTOP_SKU1005,Completed,4,9/5/2024,3,'No': '3','2': '136.8895794'
8588,8731,SMARTPHONE_SKU1001,Completed,2,9/8/2024,3,'No': '5','9': '4.189729272'
8589,8731,TABLET_SKU1002,Completed,5,9/19/2024,4,'No': '3','5': '55.75928829'
8590,8732,TABLET_SKU1002,Cancelled,3,5/4/2024,4,'Yes': '3','3': '55.75928829'
8591,8734,SMARTPHONE_SKU1001,Completed,4,12/1/2023,1,'No': '5','6': '3.770756345'
8592,8734,TABLET_SKU1002,Cancelled,4,8/27/2024,1,'No': '3','3': '56.45627939'
8593,8736,SMARTWATCH_SKU1003,Completed,2,5/3/2024,1,'No': '3','6': '69.89256231'
8594,8736,LAPTOP_SKU1005,Cancelled,5,6/5/2024,1,'No': '3','8': '123.2006214'
8595,8736,SMARTPHONE_SKU1001,Cancelled,3,9/13/2024,4,'No': '5','1': '3.724203797'
8596,8738,SMARTPHONE_SKU1001,Completed,5,7/19/2024,3,'No': '5','1': '4.189729272'
8597,8739,SMARTPHONE_SKU1001,Completed,3,6/23/2024,4,'No': '5','3': '3.724203797'
8598,8740,SMARTWATCH_SKU1003,Cancelled,3,4/7/2024,4,'No': '3','10': '69.02969117'
8599,8740,LAPTOP_SKU1005,Completed,2,6/21/2024,4,'No': '3','6': '121.6796261'
8600,8741,LAPTOP_SKU1005,Completed,3,8/26/2024,3,'No': '3','3': '136.8895794'
8601,8742,TABLET_SKU1002,Cancelled,2,1/9/2024,4,'No': '3','7': '55.75928829'
8602,8745,SMARTPHONE_SKU1004,Completed,2,7/16/2024,4,'No': '2','3': '125.2583178'
8603,8746,TABLET_SKU1002,Completed,3,8/11/2024,3,'No': '3','5': '62.72919932'
8604,8746,SMARTWATCH_SKU1003,Completed,4,9/9/2024,1,'No': '3','8': '69.89256231'
8605,8748,TABLET_SKU1002,Completed,4,10/21/2023,4,'No': '3','1': '55.75928829'
8606,8749,LAPTOP_SKU1005,Completed,5,10/18/2023,4,'Yes': '3','4': '121.6796261'
8607,8749,SMARTWATCH_SKU1003,Completed,2,10/21/2023,1,'Yes': '3','10': '69.89256231'
8608,8750,SMARTPHONE_SKU1004,Completed,3,3/22/2024,3,'No': '2','9': '140.9156075'
8609,8754,TABLET_SKU1002,Completed,4,2/23/2024,3,'Yes': '3','10': '62.72919932'
8610,8754,TABLET_SKU1002,Completed,2,8/6/2024,4,'No': '3','4': '55.75928829'
8611,8755,TABLET_SKU1002,Completed,4,11/27/2023,3,'No': '3','9': '62.72919932'
8612,8756,TABLET_SKU1002,Completed,3,10/6/2023,4,'No': '3','7': '55.75928829'
8613,8756,SMARTPHONE_SKU1001,Cancelled,3,2/13/2024,3,'Yes': '5','1': '4.189729272'
8614,8756,SMARTWATCH_SKU1003,Completed,5,6/8/2024,1,'No': '3','3': '69.89256231'
8615,8757,LAPTOP_SKU1005,Completed,3,10/30/2023,3,'No': '3','5': '136.8895794'
8616,8757,LAPTOP_SKU1005,Completed,4,1/8/2024,3,'No': '3','10': '136.8895794'
8617,8757,SMARTPHONE_SKU1004,Completed,5,3/15/2024,3,'Yes': '2','4': '140.9156075'
8618,8757,SMARTPHONE_SKU1004,Completed,2,5/25/2024,3,'No': '2','3': '140.9156075'
8619,8758,SMARTPHONE_SKU1004,Completed,3,6/13/2024,1,'No': '2','8': '126.8240468'
8620,8760,SMARTWATCH_SKU1003,Completed,5,10/24/2023,1,'No': '3','10': '69.89256231'
8621,8762,SMARTPHONE_SKU1001,Completed,3,10/30/2023,1,'No': '5','2': '3.770756345'
8622,8763,SMARTPHONE_SKU1001,Completed,2,3/14/2024,3,'No': '5','8': '4.189729272'
8623,8763,TABLET_SKU1002,Cancelled,5,5/5/2024,3,'No': '3','2': '62.72919932'
8624,8764,TABLET_SKU1002,Cancelled,5,12/28/2023,4,'No': '3','4': '55.75928829'
8625,8766,SMARTPHONE_SKU1001,Completed,4,12/25/2023,4,'No': '5','8': '3.724203797'
8626,8770,SMARTWATCH_SKU1003,Completed,5,8/28/2024,3,'No': '3','6': '77.65840257'
8627,8771,SMARTPHONE_SKU1001,Completed,3,2/14/2024,4,'No': '5','3': '3.724203797'
8628,8771,TABLET_SKU1002,Completed,2,8/9/2024,3,'No': '3','5': '62.72919932'
8629,8772,LAPTOP_SKU1005,Completed,5,11/1/2023,1,'No': '3','10': '123.2006214'
8630,8772,TABLET_SKU1002,Completed,5,12/10/2023,4,'Yes': '3','8': '55.75928829'
8631,8772,TABLET_SKU1002,Completed,5,2/22/2024,4,'Yes': '3','4': '55.75928829'
8632,8773,SMARTPHONE_SKU1004,Completed,5,8/8/2024,1,'No': '2','4': '126.8240468'
8633,8774,SMARTPHONE_SKU1001,Cancelled,5,11/3/2023,4,'Yes': '5','6': '3.724203797'
8634,8775,SMARTPHONE_SKU1004,Completed,3,2/21/2024,3,'No': '2','9': '140.9156075'
8635,8775,LAPTOP_SKU1005,Completed,3,4/6/2024,1,'No': '3','6': '123.2006214'
8636,8776,TABLET_SKU1002,Completed,5,6/10/2024,1,'No': '3','2': '56.45627939'
8637,8777,SMARTPHONE_SKU1004,Completed,2,12/4/2023,4,'No': '2','1': '125.2583178'
8638,8777,LAPTOP_SKU1005,Completed,3,12/6/2023,4,'No': '3','8': '121.6796261'
8639,8778,LAPTOP_SKU1005,Completed,5,12/27/2023,1,'No': '3','2': '123.2006214'
8640,8779,LAPTOP_SKU1005,Cancelled,3,2/15/2024,3,'Yes': '3','10': '136.8895794'
8641,8779,TABLET_SKU1002,Completed,3,4/9/2024,3,'No': '3','8': '62.72919932'
8642,8780,SMARTPHONE_SKU1004,Cancelled,4,3/28/2024,4,'No': '2','9': '125.2583178'
8643,8782,SMARTPHONE_SKU1004,Completed,3,12/20/2023,4,'No': '2','2': '125.2583178'
8644,8782,SMARTPHONE_SKU1001,Completed,3,7/17/2024,1,'No': '5','4': '3.770756345'
8645,8783,SMARTPHONE_SKU1001,Completed,5,9/11/2024,4,'No': '5','7': '3.724203797'
8646,8784,SMARTWATCH_SKU1003,Completed,5,5/29/2024,4,'Yes': '3','6': '69.02969117'
8647,8785,SMARTPHONE_SKU1004,Completed,2,7/16/2024,1,'Yes': '2','5': '126.8240468'
8648,8785,SMARTPHONE_SKU1004,Completed,3,8/2/2024,3,'No': '2','8': '140.9156075'
8649,8786,SMARTPHONE_SKU1001,Cancelled,4,10/1/2023,1,'No': '5','10': '3.770756345'
8650,8788,SMARTPHONE_SKU1001,Cancelle,5,11/4/2023,1,'Yes': '5','1': '3.770756345'
8651,8789,LAPTOP_SKU1005,Completed,4,2/12/2024,3,'Yes': '3','6': '136.8895794'
8652,8789,TABLET_SKU1002,Completed,5,5/16/2024,1,'No': '3','6': '56.45627939'
8653,8789,SMARTPHONE_SKU1001,Completed,3,6/15/2024,4,'Yes': '5','7': '3.724203797'
8654,8789,LAPTOP_SKU1005,Cancelled,3,8/8/2024,1,'No': '3','10': '123.2006214'
8655,8790,SMARTWATCH_SKU1003,Cancelled,3,12/30/2023,3,'No': '3','9': '77.65840257'
8656,8790,LAPTOP_SKU1005,Completed,5,1/2/2024,1,'No': '3','10': '123.2006214'
8657,8790,LAPTOP_SKU1005,Completed,4,3/15/2024,1,'Yes': '3','10': '123.2006214'
8658,8795,TABLET_SKU1002,Cancelle,3,12/6/2023,3,'Yes': '3','10': '62.72919932'
8659,8795,SMARTPHONE_SKU1001,Cancelled,2,7/11/2024,3,'Yes': '5','6': '4.189729272'
8660,8796,LAPTOP_SKU1005,Completed,2,8/19/2024,3,'No': '3','1': '136.8895794'
8661,8797,TABLET_SKU1002,Completed,2,10/25/2023,1,'No': '3','4': '56.45627939'
8662,8798,SMARTPHONE_SKU1004,Completed,5,1/10/2024,4,'No': '2','1': '125.2583178'
8663,8798,LAPTOP_SKU1005,Completed,3,1/13/2024,1,'No': '3','1': '123.2006214'
8664,8798,SMARTWATCH_SKU1003,Completed,2,6/10/2024,1,'No': '3','4': '69.89256231'
8665,8799,LAPTOP_SKU1005,Cancelled,5,2/2/2024,3,'Yes': '3','10': '136.8895794'
8666,8799,SMARTPHONE_SKU1001,Cancelle,3,4/20/2024,3,'Yes': '5','10': '4.189729272'
8667,8799,LAPTOP_SKU1005,Cancelled,3,6/2/2024,1,'No': '3','6': '123.2006214'
8668,8801,LAPTOP_SKU1005,Completed,2,3/7/2024,4,'Yes': '3','10': '121.6796261'
8669,8801,SMARTWATCH_SKU1003,Completed,5,6/7/2024,4,'No': '3','3': '69.02969117'
8670,8802,TABLET_SKU1002,Completed,5,1/4/2024,3,'No': '3','4': '62.72919932'
8671,8802,SMARTPHONE_SKU1004,Completed,4,5/4/2024,4,'No': '2','3': '125.2583178'
8672,8803,SMARTPHONE_SKU1004,Completed,3,2/7/2024,1,'No': '2','1': '126.8240468'
8673,8804,LAPTOP_SKU1005,Completed,4,3/15/2024,1,'No': '3','6': '123.2006214'
8674,8805,LAPTOP_SKU1005,Completed,4,12/21/2023,3,'No': '3','9': '136.8895794'
8675,8807,SMARTPHONE_SKU1004,Cancelled,5,7/15/2024,1,'Yes': '2','10': '126.8240468'
8676,8807,SMARTPHONE_SKU1004,Completed,3,9/17/2024,3,'No': '2','1': '140.9156075'
8677,8809,TABLET_SKU1002,Completed,5,12/1/2023,4,'No': '3','8': '55.75928829'
8678,8811,LAPTOP_SKU1005,Cancelled,4,1/20/2024,4,'No': '3','4': '121.6796261'
8679,8811,SMARTWATCH_SKU1003,Completed,2,9/8/2024,4,'No': '3','9': '69.02969117'
8680,8812,SMARTPHONE_SKU1001,Completed,3,11/8/2023,4,'Yes': '5','4': '3.724203797'
8681,8812,SMARTPHONE_SKU1001,Completed,3,4/1/2024,4,'No': '5','3': '3.724203797'
8682,8813,SMARTPHONE_SKU1001,Completed,4,9/30/2023,4,'No': '5','6': '3.724203797'
8683,8813,SMARTWATCH_SKU1003,Completed,2,6/25/2024,3,'Yes': '3','3': '77.65840257'
8684,8814,SMARTPHONE_SKU1004,Completed,3,11/13/2023,4,'No': '2','4': '125.2583178'
8685,8814,TABLET_SKU1002,Completed,2,4/16/2024,3,'No': '3','5': '62.72919932'
8686,8815,LAPTOP_SKU1005,Completed,5,7/26/2024,4,'No': '3','2': '121.6796261'
8687,8816,TABLET_SKU1002,Completed,3,4/21/2024,3,'No': '3','8': '62.72919932'
8688,8817,LAPTOP_SKU1005,Cancelled,3,10/19/2023,3,'No': '3','7': '136.8895794'
8689,8820,LAPTOP_SKU1005,Completed,2,3/17/2024,4,'No': '3','4': '121.6796261'
8690,8822,SMARTWATCH_SKU1003,Cancelled,5,4/22/2024,4,'Yes': '3','10': '69.02969117'
8691,8822,SMARTPHONE_SKU1004,Completed,5,7/26/2024,4,'Yes': '2','3': '125.2583178'
8692,8823,LAPTOP_SKU1005,Cancelled,5,12/26/2023,1,'Yes': '3','8': '123.2006214'
8693,8823,LAPTOP_SKU1005,Completed,4,5/4/2024,1,'Yes': '3','10': '123.2006214'
8694,8825,SMARTPHONE_SKU1001,Completed,5,12/4/2023,1,'No': '5','10': '3.770756345'
8695,8825,TABLET_SKU1002,Completed,2,4/4/2024,4,'No': '3','2': '55.75928829'
8696,8826,LAPTOP_SKU1005,Cancelled,4,3/11/2024,3,'No': '3','2': '136.8895794'
8697,8826,LAPTOP_SKU1005,Completed,2,4/18/2024,4,'No': '3','8': '121.6796261'
8698,8826,TABLET_SKU1002,Completed,4,7/18/2024,4,'No': '3','1': '55.75928829'
8699,8826,LAPTOP_SKU1005,Completed,2,8/3/2024,1,'No': '3','8': '123.2006214'
8700,8828,SMARTPHONE_SKU1004,Completed,3,5/5/2024,3,'No': '2','5': '140.9156075'
8701,8829,SMARTPHONE_SKU1004,Completed,2,2/11/2024,3,'No': '2','8': '140.9156075'
8702,8829,LAPTOP_SKU1005,Cancelled,3,7/23/2024,3,'No': '3','1': '136.8895794'
8703,8831,SMARTPHONE_SKU1004,Completed,4,4/11/2024,1,'No': '2','8': '126.8240468'
8704,8831,SMARTWATCH_SKU1003,Completed,5,7/18/2024,3,'Yes': '3','9': '77.65840257'
8705,8831,SMARTWATCH_SKU1003,Completed,5,7/20/2024,4,'Yes': '3','5': '69.02969117'
8706,8831,SMARTWATCH_SKU1003,Completed,5,8/20/2024,4,'No': '3','7': '69.02969117'
8707,8832,LAPTOP_SKU1005,Completed,3,2/28/2024,1,'No': '3','2': '123.2006214'
8708,8833,SMARTPHONE_SKU1001,Completed,5,8/31/2024,3,'No': '5','7': '4.189729272'
8709,8834,SMARTWATCH_SKU1003,Cancelled,5,5/24/2024,4,'No': '3','2': '69.02969117'
8710,8835,SMARTPHONE_SKU1004,Cancelle,5,1/6/2024,4,'Yes': '2','2': '125.2583178'
8711,8835,LAPTOP_SKU1005,Completed,5,3/7/2024,4,'No': '3','10': '121.6796261'
8712,8837,TABLET_SKU1002,Completed,2,2/17/2024,1,'No': '3','2': '56.45627939'
8713,8838,SMARTWATCH_SKU1003,Completed,3,5/6/2024,4,'No': '3','2': '69.02969117'
8714,8839,LAPTOP_SKU1005,Completed,2,10/30/2023,4,'Yes': '3','1': '121.6796261'
8715,8839,SMARTPHONE_SKU1004,Cancelled,5,12/18/2023,4,'No': '2','7': '125.2583178'
8716,8839,SMARTWATCH_SKU1003,Cancelled,4,3/30/2024,1,'Yes': '3','2': '69.89256231'
8717,8839,SMARTPHONE_SKU1004,Completed,4,8/30/2024,4,'No': '2','1': '125.2583178'
8718,8840,SMARTPHONE_SKU1004,Cancelled,2,10/18/2023,1,'No': '2','9': '126.8240468'
8719,8840,SMARTPHONE_SKU1001,Completed,5,7/26/2024,3,'No': '5','9': '4.189729272'
8720,8840,SMARTPHONE_SKU1001,Cancelled,5,9/14/2024,1,'No': '5','9': '3.770756345'
8721,8842,LAPTOP_SKU1005,Completed,2,3/25/2024,4,'No': '3','7': '121.6796261'
8722,8843,LAPTOP_SKU1005,Completed,4,3/17/2024,4,'No': '3','9': '121.6796261'
8723,8843,TABLET_SKU1002,Completed,3,6/7/2024,1,'Yes': '3','4': '56.45627939'
8724,8845,LAPTOP_SKU1005,Cancelled,5,3/5/2024,1,'No': '3','6': '123.2006214'
8725,8846,SMARTPHONE_SKU1004,Completed,4,4/2/2024,4,'No': '2','8': '125.2583178'
8726,8846,SMARTWATCH_SKU1003,Completed,4,7/8/2024,3,'No': '3','5': '77.65840257'
8727,8848,SMARTPHONE_SKU1004,Completed,5,1/23/2024,3,'No': '2','4': '140.9156075'
8728,8848,SMARTPHONE_SKU1004,Completed,4,6/19/2024,3,'No': '2','3': '140.9156075'
8729,8849,TABLET_SKU1002,Cancelled,5,3/15/2024,4,'No': '3','1': '55.75928829'
8730,8849,TABLET_SKU1002,Completed,2,4/20/2024,4,'No': '3','10': '55.75928829'
8731,8850,LAPTOP_SKU1005,Completed,3,3/23/2024,3,'Yes': '3','3': '136.8895794'
8732,8851,TABLET_SKU1002,Cancelled,4,3/25/2024,4,'No': '3','6': '55.75928829'
8733,8852,SMARTPHONE_SKU1004,Cancelled,3,4/20/2024,4,'No': '2','6': '125.2583178'
8734,8854,TABLET_SKU1002,Cancelled,5,1/6/2024,3,'Yes': '3','2': '62.72919932'
8735,8855,SMARTPHONE_SKU1001,Completed,3,10/17/2023,3,'No': '5','3': '4.189729272'
8736,8856,SMARTPHONE_SKU1004,Cancelled,3,7/9/2024,3,'No': '2','4': '140.9156075'
8737,8857,LAPTOP_SKU1005,Completed,2,2/6/2024,3,'Yes': '3','7': '136.8895794'
8738,8858,SMARTPHONE_SKU1001,Cancelled,3,10/26/2023,1,'No': '5','1': '3.770756345'
8739,8860,TABLET_SKU1002,Cancelled,5,4/18/2024,3,'No': '3','6': '62.72919932'
8740,8861,SMARTPHONE_SKU1004,Cancelled,2,11/3/2023,1,'No': '2','2': '126.8240468'
8741,8861,SMARTPHONE_SKU1001,Cancelled,5,11/28/2023,1,'No': '5','10': '3.770756345'
8742,8861,SMARTPHONE_SKU1001,Completed,2,7/18/2024,1,'No': '5','10': '3.770756345'
8743,8862,TABLET_SKU1002,Completed,3,5/13/2024,3,'Yes': '3','8': '62.72919932'
